replication,kpi1,kpi2,kpi3,kpi4
replication51,0.0823753040818535,0.06605148130160272,0.16021070673475346,0.11760541147767023
replication52,0.08234950837869798,0.07384017488462473,0.21063373404110866,0.12423310624382078
replication53,0.08378419414190152,0.0779236276849642,0.1981624089140436,0.12562716904155077
replication54,0.08350404278799677,0.07149700598802396,0.17460602613446563,0.12550166447731761
replication55,0.08472087770243328,0.08721822258940162,0.23097077094379503,0.12535269211285732
replication56,0.08397674017936634,0.08196330712413628,0.22603301506698315,0.1246613075904453
replication57,0.08134933440020686,0.08605851979345955,0.20247856317969926,0.12534084323481265
replication58,0.08240645425728167,0.08058252427184466,0.20830773314554385,0.12650053280033946
replication59,0.08114686432588661,0.07973872319447868,0.20645722646581635,0.11936520855758077
replication60,0.08219473536466296,0.07288878072523729,0.19715933903236313,0.12364848182969758
replication61,0.08541208854369209,0.07606657290201593,0.2103907536009409,0.1252417066993262
replication62,0.08146436888673078,0.07905720599067027,0.21205631273182332,0.12103875729328552
replication63,0.0857609197949579,0.08558768656716417,0.2257456005836012,0.12876282896203425
replication64,0.08285879035362718,0.08454106280193237,0.2460327885911938,0.12380452363346485
replication65,0.08402071100986969,0.0804953560371517,0.21067356205720816,0.12283650306119571
replication66,0.08412488798238946,0.0841065905305734,0.23553945923975958,0.12909241602372
replication67,0.08396530472947912,0.08134826107670319,0.21661205870014263,0.12438881616321734
replication68,0.08356888462570503,0.07982288176160843,0.21587669686623173,0.12693272003766823
replication69,0.08412652144891472,0.08670313986679352,0.20930332824030962,0.12406167606645994
replication70,0.0824483038744775,0.07787481804949054,0.21543232499655532,0.12686845592189633
replication71,0.08349650245030615,0.08037853378054624,0.21105392423055094,0.12283783660777595
replication72,0.08546532989897715,0.07453779545986426,0.19275791053083732,0.12521708128112727
replication73,0.08439703851793405,0.08686892628584973,0.24113154537907722,0.12701449292566383
replication74,0.08257402319468503,0.08187984496124032,0.2209683595318106,0.12539622251764834
replication75,0.08259431631933473,0.07507871155243401,0.18608529299178275,0.12161496701840001
replication76,0.0829653175540399,0.08401639344262295,0.2328345959580397,0.12459475574243023
replication77,0.08537406888070796,0.08739456419868791,0.24140719873310837,0.1309610725980178
replication78,0.08032053303808553,0.08430884184308841,0.21891416099295075,0.11868262156325769
replication79,0.08265880178146862,0.07720232333010649,0.19363634479190994,0.12380730253828015
replication80,0.08430019632291087,0.0760379596678529,0.20430586034393197,0.12436315952890291
replication81,0.08480015690543816,0.07959905660377359,0.20287087330757633,0.12651283482260695
replication82,0.08208167534391629,0.07078460038986355,0.18857613198536646,0.12116138892633002
replication83,0.083091721606278,0.08885143269925355,0.22686294754158357,0.12249680530619644
replication84,0.08412481466526803,0.08039961941008564,0.2116289145589916,0.12728706486802444
replication85,0.08255248706441445,0.07721212121212122,0.19000141141188004,0.12316819956163357
replication86,0.08322011362098566,0.09012256669069935,0.24422814578365573,0.12314516694996856
replication87,0.0835042136548089,0.07760479041916167,0.20178129798239297,0.12786985243516105
replication88,0.08344062513240266,0.08557046979865772,0.2215105159036334,0.12181747802052578
replication89,0.08540494573638135,0.08042612971201124,0.22161105712193283,0.12646368240208652
replication90,0.08479146518423096,0.07808445388063222,0.20490070955475834,0.12747118371213406
replication91,0.08240648109361015,0.08179611650485437,0.21549982847538948,0.12446393228201726
replication92,0.08502118246413284,0.07352941176470588,0.1739234842024491,0.12287442371138041
replication93,0.08619334456466192,0.08331399396611743,0.21744876738963406,0.12469785962935392
replication94,0.08300548876662216,0.07435526632923596,0.21164377945446086,0.1253548537980596
replication95,0.08281875200605639,0.0821256038647343,0.2242556180842177,0.1235970808104654
replication96,0.08133856346385702,0.06983034177526433,0.1766141494257814,0.12227996265555813
replication97,0.08356805360589896,0.0815984685331419,0.20392709988018207,0.1253474758167201
replication98,0.08409615320102573,0.07720675707827743,0.2204883433411398,0.12723292573547304
replication99,0.08220457852711442,0.08321167883211679,0.22680739921404502,0.12350786674184905
replication100,0.08333667120199481,0.08571428571428572,0.22472408123979623,0.12553881462911728
