replication,kpi1,kpi2,kpi3,kpi4
replication44,0.08465132506197319,0.28100504670890153,1.4939131530676169,0.29618791085085994
replication45,0.08459027591373317,0.2773181476308155,1.4606436466314259,0.2937767566158095
replication46,0.08495285779104422,0.2866616750454594,1.5584791870813106,0.3006181232813431
replication47,0.08318246225337442,0.2763517203713818,1.5220487425388147,0.2901172937869986
replication48,0.08460664374383028,0.24487165717967996,1.3316464569081012,0.2902614479459258
replication49,0.08202944801423323,0.2940720221606648,1.7003702091053354,0.2926606975072267
replication50,0.08277199948742579,0.25842203445627127,1.4096906260483433,0.28846313323068706
replication51,0.08292611773683847,0.24202564945741534,1.3364978035770194,0.29026992111961836
replication52,0.08344706563128564,0.28951094651998693,1.5856580791469583,0.2925839417289702
replication53,0.08304876554717071,0.2735033380759549,1.5518822282744897,0.2984295874652133
replication54,0.08331993605408791,0.25591796661939564,1.3827239259589246,0.28913932096194683
replication55,0.0841004218045298,0.2670411580425624,1.3993587675294146,0.2931152295144206
replication56,0.08326914592295041,0.255811415475281,1.3884460625356074,0.29258172790633163
replication57,0.08618097233022773,0.2643120716921455,1.4586103273814426,0.30115532489541913
replication58,0.08273545048232422,0.239481489618807,1.295588219392855,0.2875599026399026
replication59,0.0829797546404269,0.2626218376957617,1.4385244600469984,0.2865472791883104
replication60,0.0838896542116601,0.2766164843496155,1.5628939342905217,0.2945116183931694
replication61,0.08250260074134896,0.27244684367081634,1.4409849049434342,0.2891914936929765
replication62,0.08455276402650996,0.27851230785768033,1.500786096460311,0.29734695224265506
replication63,0.08402620116600015,0.2571922993727017,1.435080053975862,0.3015632483479894
replication64,0.08210898845517463,0.2364662902690136,1.2232599929694603,0.28170332816759114
replication65,0.08252580835291926,0.29027640127739235,1.6053154077782572,0.2893348400741203
replication66,0.08426576033910338,0.26070542552044007,1.4110758128900291,0.29029801878660544
replication67,0.08270839971787175,0.26706231454005935,1.4770345652064178,0.29079656411020793
replication68,0.08337704624121628,0.2608174386920981,1.4160164021302832,0.2900682051450355
replication69,0.08388877908923548,0.2879887360554533,1.5922056735016392,0.2985315004587023
replication70,0.08267082368186546,0.26844014510278114,1.5235651659183582,0.2914102881965729
replication71,0.08271875716918224,0.26623447972750247,1.465853910544586,0.29324119841564844
replication72,0.08482535091379713,0.2824386585235187,1.5079209128556892,0.3003969951493306
replication73,0.0842831070128914,0.2861455525606469,1.5725071405262219,0.29398838215080614
replication74,0.08417865309754237,0.27621207213043947,1.494699236153782,0.2914662980791918
replication75,0.08300631963079354,0.25402386948428773,1.3780902161860378,0.2836398284509944
replication76,0.08293700172301074,0.27835616438356164,1.481476537996534,0.2928686976097921
replication77,0.08469422705117095,0.294389014054286,1.5458525078011056,0.2970252153181496
replication78,0.0814729764714194,0.2457901193264191,1.3104076810645418,0.28285008125440275
replication79,0.07935249620837533,0.23239033329515518,1.194826308078715,0.2723268361921908
replication80,0.08331645571334134,0.25466041643955084,1.4205694081830813,0.2938398154433828
replication81,0.08344236143950015,0.30367062411502016,1.5852243037610507,0.29745308633071593
replication82,0.08307958027733683,0.24548736462093862,1.266413853364912,0.2913779102078227
replication83,0.08485978366803612,0.26678804755274715,1.4307855340406057,0.29702524623104826
replication84,0.0820115595049569,0.24581624736783775,1.329376215534999,0.28685062721052995
replication85,0.0826772204088623,0.26283390128613826,1.4042923232369067,0.2881351799683809
replication86,0.08361259466662656,0.26796390912055656,1.45720225433496,0.28836340799205074
replication87,0.08172382027682656,0.27204002223457474,1.472916623893046,0.2866711994975435
replication88,0.08615852696724743,0.30570494569229145,1.5792140978977274,0.30551636243435176
replication89,0.08287041357845443,0.2787586358153306,1.5380657790826655,0.2989601378541901
replication90,0.08375913038480567,0.25425935973955505,1.3662453994250983,0.29383734350195545
replication91,0.08038447021574274,0.2613906161673262,1.5072904556350155,0.28084320608106245
replication92,0.08304023469737405,0.2679216372988946,1.441149164070213,0.2922737020476214
replication93,0.0845608829001225,0.28055465978716543,1.5274072050347272,0.30060535556178664
replication94,0.0826946909127078,0.2836575447851412,1.5560457759327904,0.29149302492565454
replication95,0.08244363917776049,0.2733987432477125,1.4039632204421904,0.28887648939485633
replication96,0.0839936369133411,0.24477870360350612,1.303150715457511,0.2951602583624621
replication97,0.08293780058238774,0.26298487836949375,1.430628896817806,0.29044561642815375
replication98,0.0839367181596354,0.2589063345966432,1.400735521488661,0.29341216611909476
replication99,0.08248606439652047,0.2633608815426997,1.4589135375521716,0.29246585964434424
replication100,0.08257838644641669,0.2700055035773253,1.5224681005981016,0.2980775284889849
