replication,kpi1,kpi2,kpi3,kpi4
replication81,0.08435357136597725,1.530265626542905,14.268614358540066,0.6624125108557855
replication82,0.08160452931705081,1.4107197549770292,13.526296416979772,0.6431437544122635
replication83,0.08321177015958146,1.6165315721004703,15.45417777684228,0.6578021263571501
replication84,0.0834530484862378,1.7001098133173604,15.712015171687153,0.6618195549704098
replication85,0.08108277526199284,1.6527278331449706,15.984009773593401,0.6496260619925458
replication86,0.08320177090353376,1.603003003003003,15.366942550664094,0.6566106286550645
replication87,0.08250997809446092,1.6380337135358838,15.77072557552448,0.6505742236039861
replication88,0.08246703058798618,1.8903030303030304,18.545379869931278,0.6634108814451469
replication89,0.08446686691115676,1.4794439514936408,13.657219886833646,0.6730976193907253
replication90,0.08490995867159763,1.8138918865888354,17.019032224398547,0.6775442854878131
replication91,0.08300695518776345,1.5818455366098294,14.950596877297645,0.6429807226397418
replication92,0.08283102668658593,1.721110328874585,16.405997168589384,0.6629880513383348
replication93,0.08212571314098911,2.0633052652937,19.7209453499771,0.6626512639646132
replication94,0.08278962947280284,1.522084716772311,14.706546037497407,0.658854207420253
replication95,0.08303727903741287,1.6336276083467094,15.575836754289222,0.6560152124718498
replication96,0.0819574905377307,1.8137832892864403,17.45613562122212,0.6689277716660949
replication97,0.08078278299188758,1.3715582138805815,12.81809614843307,0.6279213622993077
replication98,0.08711762995799138,1.7809960806806233,16.510829904000378,0.6889939203113623
replication99,0.08246544159728199,1.5247374798061388,14.71031572107499,0.6614714544352721
replication100,0.0837434704407112,1.614359586316627,15.702401345703688,0.6635527892149704
